"26,27",112,26,0.001
"14,15",116,15,0.001
"20,21",119,20,0.001
15,116,15,0.001
"21,20",111,21,0.001
"2,3",110,3,0.001
"8,9",14,8,0.001
"22,21,20",7,20,0.001
"27,26",19,27,0.001
8,1,8,0.001
2,6,2,0.001
"15,14",6,14,0.001
"15,14",16,14,0.001
"8,9",7,9,0.001
"3,2",13,2,0.001
"26,27",8,26,0.001
"8,9",14,8,0.001
"27,26",5,26,0.001
"2,3",4,3,0.001
"9,8",10,8,0.001
"15,14",17,15,0.001
"2,3",3,2,0.001
"8,9",16,9,0.001
"21,20",3,21,0.001
"2,3",2,2,0.001
21,3,21,0.001
"21,20",10,20,0.001
27,11,27,0.001
"8,9",16,8,0.001
"14,15",19,15,0.001
26,20,26,0.001
"14,15",9,14,0.001
"15,14",1,15,0.001
"3,2",4,2,0.001
"2,4,3",20,4,0.001
20,18,20,0.001
"20,21",14,21,0.001
