"250,249,247,243,251,254,237,252,244",102,237,0.001
"451,453,457,433,446,450",123,446,0.001
"453,450",105,450,0.001
38,104,38,0.001
"146,150,151,141,154,149,143,147,159",117,149,0.001
"151,154,157,147,152,150,141",104,157,0.001
249,17,249,0.001
"156,149,148,153,143",9,149,0.001
"241,252,247,246,250,251,244,256,237",7,244,0.001
"238,252,258",5,238,0.001
"453,460",20,453,0.001
250,5,250,0.001
245,14,245,0.001
347,14,347,0.001
"349,356,350,346,353",12,353,0.001
"152,151,135,146",12,135,0.001
"453,450,449,445,451",4,445,0.001
"253,257,258,252",11,257,0.001
"48,45,51,50,52,35,56",6,35,0.001
"50,52,54,45,44",13,50,0.001
"349,356,352,348",17,352,0.001
"250,252,244",6,252,0.001
"134,154",17,154,0.001
251,17,251,0.001
256,12,256,0.001
"349,339,350,353,345,355",8,345,0.001
"245,250,247,249,243,251,230,252,253",18,245,0.001
"153,150,151,147,152,162,149,142,141",8,147,0.001
"352,347,349,339,357,351",9,357,0.001
"251,256,248",8,256,0.001
464,12,464,0.001
"243,249,248,253,254",4,243,0.001
"148,151",1,148,0.001
448,5,448,0.001
"150,159",18,159,0.001
"251,258,246,252,255,247,236,243,235,250",2,251,0.001
"351,334,347,352,349,350,338,353,344",1,352,0.001
"143,153,148,157,147,154,149",8,149,0.001
444,3,444,0.001
"447,454,451,448,460",6,448,0.001
"50,46,51,47,42,54,48,43,56,52",16,56,0.001
